Timestamp,Ref,Class,Order,Family,Subfamily,Tribe,Genera,Species,LifeStage,Method,Number_caught
2024/07/30 20:43,L17L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/07/30 20:43,L17L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/07/30 20:45,L17L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,3
2024/07/30 20:45,L17L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/30 20:45,L17L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,3
2024/07/30 20:45,L17L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/30 20:46,L17L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 20:46,L17L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 20:47,L17L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 20:47,L17L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 20:48,L17L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 20:48,L17L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/30 20:48,L17L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,2
2024/07/30 20:48,L17L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/30 20:50,L17L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 20:50,L17L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 21:17,O18L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 21:17,O18L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 21:19,O18L07,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,3
2024/07/30 21:19,O18L07,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,3
2024/07/30 21:23,O18L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 21:23,O18L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/30 21:24,O18L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 21:24,O18L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 21:25,O18L02,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/07/30 21:25,O18L02,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/07/30 21:26,O18L01,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/30 21:26,O18L01,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/31 07:01,L15L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/07/31 07:01,L15L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/07/31 07:12,L15L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/07/31 07:12,L15L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/07/31 07:35,J13L10,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/07/31 07:35,J13L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/07/31 07:35,J13L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/07/31 07:35,J13L10,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/31 07:41,J13L05,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/07/31 07:41,J13L05,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/07/31 07:43,J13L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/31 07:43,J13L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/07/31 07:45,J13L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/31 07:45,J13L03,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/07/31 07:45,J13L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/07/31 07:45,J13L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,3
2024/07/31 09:29,O18L10,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/31 09:29,O18L10,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/07/31 09:41,O18L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,2
2024/07/31 09:41,O18L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/08/13 12:15,K18L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 12:16,K18L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 12:18,K18L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 12:23,K18L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 13:21,P15L01,Insecta,Neuroptera,Myrmeleontidae,Unidentified,Unidentified,Unidentified,Unidentified,Larva,Pitfall,1
2024/08/13 15:01,H15L09,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 15:02,H15L08,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 15:02,H15L08,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 15:03,H15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 15:09,H15L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/08/13 15:10,H15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,2
2024/08/13 15:17,D15L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,2
2024/08/13 15:18,D15L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/08/13 15:21,D15L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,3
2024/08/13 15:21,D15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,2
2024/08/13 15:22,D15L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,3
2024/08/13 15:23,D15L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,3
2024/08/13 15:23,D15L05,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/08/13 15:25,D15L04,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 15:29,D15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,2
2024/08/13 15:29,D15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,2
2024/08/13 16:05,K18L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,2
2024/08/13 16:07,K18L08,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 16:10,K18L06,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/08/13 16:10,K18L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 16:15,K18L02,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 16:16,K18L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,4
2024/08/13 16:16,K18L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 17:00,P15L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,2
2024/08/13 17:01,P15L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 17:03,P15L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 17:04,P15L03,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 17:33,Q17L09,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 17:36,Q17L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,3
2024/08/13 17:39,Q17L04,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,3
2024/08/13 17:40,Q17L03,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/08/13 17:40,Q17L03,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/08/13 19:03,H15L08,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Dignathosis),arcana,Adult,Pitfall,1
2024/08/13 19:04,H15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 19:05,H15L06,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/08/13 19:09,H15L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 19:18,D15L10,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/08/13 19:21,D15L08,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 19:21,D15L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,5
2024/08/13 19:22,D15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 19:29,D15L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/08/13 20:05,P15L05,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/08/13 20:07,K18L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 20:07,K18L08,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/13 20:09,K18L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/08/13 20:10,K18L06,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 20:10,K18L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 20:10,K18L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/08/13 20:11,K18L05,Insecta,Orthoptera,Pyrgomorphidae,Pyrgomorphinae,Phymateini,Zonocerus,elegans,Adult,Pitfall,1
2024/08/13 20:13,K18L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 20:14,K18L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 20:14,K18L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/13 20:14,K18L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 20:16,K18L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 20:17,K18L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 20:58,P15L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/08/13 21:04,P15L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 21:43,Q17L09,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/13 21:43,Q17L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/08/13 21:45,Q17L08,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/13 21:47,Q17L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Oxurini,Pterostichula,sp. 1,Adult,Pitfall,1
2024/08/13 21:49,Q17L05,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/13 21:49,Q17L05,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/08/13 21:50,Q17L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/13 21:52,Q17L02,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,1
2024/08/14 07:01,H15L09,Insecta,Orthoptera,Schizodactylidae,Unidentified,Unidentified,Comicus,calaharicus,Adult,Pitfall,1
2024/08/14 07:03,H15L08,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 07:04,H15L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 07:07,H15L05,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/08/14 07:08,H15L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/08/14 07:08,H15L04,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/08/14 07:10,H15L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/08/14 07:11,H15L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/08/14 07:13,H15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Oxurini,Pterostichula,sp. 1,Adult,Pitfall,1
2024/08/14 07:19,D15L10,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 07:20,D15L09,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/08/14 07:22,D15L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,2
2024/08/14 07:30,D15L02,Arachnida,Araneae,Ammoxenidae,Unidentified,Unidentified,Ammoxenus,coccineus,Adult,Pitfall,1
2024/08/14 07:30,D15L01,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:28,K18L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,2
2024/08/14 08:28,K18L10,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:29,K18L09,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:29,K18L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/14 08:31,K18L08,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 08:32,K18L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/14 08:32,K18L07,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 08:33,K18L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 08:33,K18L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:34,K18L05,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:34,K18L05,Insecta,Orthoptera,Pyrgomorphidae,Pyrgomorphinae,Phymateini,Zonocerus,elegans,Adult,Pitfall,1
2024/08/14 08:36,K18L04,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/08/14 08:36,K18L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 08:37,K18L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,6
2024/08/14 08:37,K18L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/08/14 08:38,K18L02,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 08:38,K18L02,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/08/14 08:39,K18L01,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 08:39,K18L01,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:16,P15L10,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 09:17,P15L09,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:17,P15L09,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 09:18,P15L08,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 09:18,P15L08,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/08/14 09:18,P15L08,Arachnida,Araneae,Sparassidae,Unidentified,Unidentified,May,Unidentified,Adult,Pitfall,1
2024/08/14 09:20,P15L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:21,P15L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:21,P15L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,3
2024/08/14 09:22,P15L05,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:22,P15L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/08/14 09:24,P15L04,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,1
2024/08/14 09:27,P15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Eurychora,Unidentified,Adult,Pitfall,1
2024/08/14 09:27,P15L01,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,3
2024/08/14 09:27,P15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,1
2024/08/14 09:54,Q17L10,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 09:55,Q17L09,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,3
2024/08/14 09:55,Q17L09,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:57,Q17L08,Insecta,Coleoptera,Tenebrionidae,Unidentified,Unidentified,Somaticus,Unidentified,Adult,Pitfall,1
2024/08/14 09:58,Q17L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 09:59,K18L06,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/08/14 10:01,Q17L05,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/08/14 10:01,Q17L05,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,2
2024/08/14 10:01,Q17L05,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/08/14 10:02,Q17L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 10:03,Q17L03,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,ephippium,Adult,Pitfall,1
2024/08/14 10:03,Q17L03,Insecta,Coleoptera,Tenebrionidae,Unidentified,Unidentified,Somaticus,Unidentified,Adult,Pitfall,1
2024/08/14 10:03,Q17L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/08/14 10:04,Q17L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/08/14 10:04,Q17L02,Insecta,Blattodea,Hodotermitidae,Hodotermitinae,Unidentified,Hodotermes,mossambicus,Adult,Pitfall,1
2024/08/14 10:05,Q17L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
